,id_perfil,id_usuario
2015,b84e91779789467e88b17fdea480c45a,ee75664f82b540bd8d20abaea9e0f1c1
2016,fbaff83b0ef84bd0abc43692333eaa0d,6705d4efada5463d976993dca862af93
2017,572f8f0915a34846a0ed83b03d1e4798,ebfff475bc1d47f59f4962020cae59d9
2018,77dea687872944de8d19f7fc3f402c50,ea40b87fa398479686b58c2fdf052e28
2019,3161f73421af45fcbbbadf2db0be650a,b115cbd85ff94fcfb736da874234da3c
2020,8c2e065fa3394f159673156cf135f761,e52d172126ce4bce9b0958453b6f28e2
2021,22e4aae2be484be19b99c40f8af9e38f,6ad81e35cded4e57931060de37f94508
2022,dee69dc759224f069a13cb3fe64c3f16,ae5422c6efcd4db7bb7dcebe5aa4f104
2023,030d0e790fe64d6e9ea5ea30b7d8e8a2,784e6d90497c46d4a0fe8a023195cbd5
2024,df1e187c304f4e578ddf779475746e2a,3e57bca546ae45ed9a2b53479af6f898
2025,7a773c2d526641619ce9680ee5e993d5,0661a206d1784c9e821f321a4b164702
2026,5ec928bb9f804630bebb85d200313b0b,bbec0b74b416479b88927927f6692762
2027,5f4d941801a34c25a60d67cffebadcf4,9bd2438e0caa40679adb10996279d9ed
2028,26ff20e36db64da0b4dc38c2857a4629,707ee6d69d5f4ee0a02808e11061ebd7
2029,835ec8a007864fcc8e81ff2e43fc904a,22a7ffd934544cbca2b2fa92bfc35fc8
2030,a88b972cb8654373bf89bb2dc92b0fd2,ac7d7e3a35354575a603913cc095a253
2031,e6177bf4c8c94e149004160d0bacb319,88b27a2f56e44ad6b96a7798f8528f9c
2032,2d9aff9a0e0649439638f97f1668a0e7,d4a4a741c3524242945344cb2f3c21dd
2033,a6530647b2084f68ae59cbd056d390b6,52eaa70dda0741b2adff09229c2aad0b
2034,0828afb6bc2140e9be895cd8c6732e61,6f871969312f4814b86dea66a55c86a8
2035,1314c9f27e3145e887969aeca68b43e7,b522dd92f4c24a7bafc7104274121117
2036,a711b3c42d9748d6a17fbd7fcbfa3672,eb87c31105fd4083824795d1b5d2ddec
2037,86aba0c6704d4720b67a732837baf3a1,74d725c597f641ea91c3c9991d6a2465
2038,55f7a7e6201a448488862b24b94243d2,dcef56eb5e3c4b0c990aff323723ac91
2039,56c0ad3740cc4f4d8b5389ea0d61ea2f,411fec9b2026401abe26e0762dc647d2
2040,7b5b27f5769f4a79b38fc0b991db53e9,55055dd2d4014f6295bf8c63f1733901
2041,0850eeb013fa40a394038940e3433708,b1f95f7816d5414c9b54cc3d807550b6
2042,696f36a347af44f1b116cc2140904066,0fe76a339d59405183ca636562a5583d
2043,e0776adcf0d64c2aa9d867cf304f4716,fe1f20cedc684da0a2edb53c74a9f418
2044,2074ea8f56054394bd502e74bedb85e8,d56767b111dd4bc39b253ea1709e7bc1
2045,7eea7708bc254526986b51a12bba545d,7a2ce907bf1844fbb6882205cf55a33a
2046,97ac6ce0d7d746188bd2062b856b8ba2,dcd6acb10e714acc9d4acb97810fcf8f
2047,cb38c2f9ff52463497905964e2d4f2d1,ccfd83b8a3354188a7720e7570f2c4b5
2048,44ce4f51fb2046dcb96aee2ee661f07f,fa77e6ce755a465fbd25e411d467cd2b
2049,a146d66c3c2a49a5a488d33522c48dce,71ed94a9757f4121973db38a95a91a2f
2050,d866d8c6f3af48cc87675662f5c8886a,bf4641722135469dacf10fd20b243b5c
2051,e8103db5e72a418783804a1910b15a48,f23b8000c9fd4426b8db7051cd57e85e
2052,2cc625e57dda4e3d8095d24fe1b53b6e,c374c8b9d8404515864b891516ff2c17
2053,a6c4159b8f164958867646320dc08842,5dd5999c8e1540628df91b33e1a309be
2054,30cc59b546194ac595d0c602ffc6cfb0,e198952af1f04dd69f41c29058748321
2055,d46eaa2ff60a46a48294b5193c5182e0,b4b9bd49b36f4c0bbd6874e55900353b
2056,a688ae9358164dc3af171bc433e69667,cda890f1a15548a78f340c428a033f42
2057,a92551e3ff7d4e92a20fc12b845efce5,169b4b1b6318479f9ef61f8f7a9f7d5c
2058,8673e4e42dd348ff80490e7d6be26281,04506d4c241f43938b5132c3c43995cf
2059,40a0dc203142490a8aa00c4ded842424,ce95c5445d934af59df461d42c907207
2060,77cd1dd5c26543dc93170c8c337b863e,f745989d77f24a5b87b14438c38318d9
2061,0162f5f809164f9a98ee2cdea7606e2a,6c144261579e4963affb52064298b792
2062,20f67edf294d45078ae673f1ad369019,82feed0f879c4cc48760690328264728
2063,86be7bcd18724b42af7e85cd80eb99ff,424f0415b29346a2aeecac98e080fe61
2064,fa1f25eb25cf4f949fd8716b16449b83,8f9d2270b7e34edba6d53e98097e048c
2065,adbebd25d16b4d329943d058ea3245c2,8462751fffd4425e86fea3374c2d76b2
2066,1414233365e14341b1ad009197682863,27a9379600c244d88838f15747a32143
2067,2eeb331a8284408caa0f46ddfeac401a,7aeb29d03fcb46e9b020b603e6558eb0
2068,8ce80c32619044ecaf5dd18de019bb03,cfa5f53303fe4d80a98fc04593b17664
2069,8964e581c1684ecd9a23d7eb8c5f48ae,298ba82aae5449679fcc39ecdf864935
2070,151650c963da414d97bfb0580f491f5d,22cb7823ffdd438f91cc2e3e0a7daddb
2071,a08e12f4eb6f4d3497a7f9936034624f,e58cf7c7d8fa48458e73d5b4ef2d8efa
2072,45f2d8733c4e4a1da852c8862d78daea,1c9ba8f52fa94291875e70e75d5c34d7
2073,2638a9ff56c5402e9fa6ec8549175600,8c27f31015cf4b178162624f7f438a54
2074,13f821f0a72445d9b858b4d1971b0409,c8e8aaa5e5374ee58763633e87621e48
2075,ec01f730d6e640598fdf7c75e3ca21ca,01995886ebd24f5ca0c72efcf16e4d0d
2076,224fe745c34b4c9aabd6f19e31d34788,af092adb7379414ba4fc9f8b67f792da
2077,81575e9ac27f450b9ca02fbabd5930d9,cb525af5e9144acdb46baaaf847a4204
2078,58a8a594492f4bb5a25a27af872cd685,cdc4dcf54e12434d98b64113e5c1433c
2079,6ef7ab34d76b44db813cced87fb6936b,7b51c52020ff4e8f84044ea077b8c5ff
2080,4eb809cb08124703915dba489131ea5e,8ef6ddd165dc4de0979d235c12d1bdeb
2081,43de9881d2ac43ea8cf5bcf3b6f229a6,522024ab2cf84770abb92b574725089a
2082,8f7292b1593643a3bda3836c1ef5ec68,856a0e30855d4a588840bca3c84a5874
2083,92920ecb2bb44b19a594bc8f25dd61f3,2f37150b37f34eda965c88799b291b12
2084,b249fd00de1f40d29ab124f441791d54,f7f196d7420f4f538fb791df6d8109d0
2085,63d77f07db1b4b58a85658ca7959d1d0,0c5f1d8bae614ddfab6935c727b40657
2086,325067f1cb264ef19121773f219143bc,767df962d476473aa434547648419abf
2087,e1ca5091b29348e290e42f34aac516ea,a70cf54f913f47379de386b0d8a2df5c
2088,a3bc4b3c0588487587919b07339378b8,51b74846fa5142e8a9d0016ee7196a4a
2089,fe4444155b164de2a2dac366bcb7ee0f,b449b82c0b724dcdbd713ce9572d5f57
2090,2f8041a765fd401194abe3b7af2e2ccb,552d0dd728da4aac859e9e6a2ceed37a
2091,aec4cc106c974d4e8c0f872356ee34b4,dc9d64b3f3b44f6ea702aa1c6743fc06
2092,718514b2cfd5432ea19f95c293749495,90532cfe4d7d4cd3a1b0c133d7720b3c
2093,5ea51948d36f49e49a1e6a21bce4b8e0,3e1d624044b34f1686c3fd19ee56eef7
2094,89fcbd4bd66d431f9782a4c7aff59a15,ca0b89775a814a308cb123b53fda9fe1
2095,7db5f625a2864b4db6e8b60a8d05929e,71f51471f6d44354926e15bfd83b34fc
2096,1a071d95ae094c2ebe690635e141b803,c0d47bb4399f49fbb33563667481b948
2097,28e501d8766f4ba49a611bba64575b6e,63d52622f5cc416abe077e2a62fb12ec
2098,091016a74ca84e8383ad13a48ab77397,9e9f79706f224214b28b4438d2682a5f
2099,7fb310140a954027adfb13309562d14f,402e92e651d140359e58163453bd407c
2100,a7bcf487c4894f8db0e86db8ee93e564,535140638eaa485aadca98ffb7260607
2101,ca7a16c1da9549c6b93a2892e5bb421c,61b302298aa14b73850b89a59b63be14
2102,691f13d1783049909e743fb2185890d8,57559ece0fcd4ff480d9ac7f2a9f2ca7
2103,d54f7b4b36114709b97da6536b4a491a,6676520b6db54298982a60b5042b650e
2104,a1c8c1284fcc4e648813b52ed4ba0a6b,c9a0d1c1665942678e0452c84977c842
2105,ffcf87876ad5411da99107e82b9679de,0fbd459eb4f24c76955c4e06f7e88ad2
2106,bf0b8868dc4a483e962432252711720b,f3e0b7e29cbe4c748dcadd89f4995a78
2107,5ba2f89bd54b4fb9af682356e6d3960b,c045c5f1e15d4b7ab98603cb3f9c2502
2108,57a83051006a4b1687876cf15d06945a,5d41bf51b1eb4246bec5ffc9eed9e7a0
2109,412554c0ba644ec696da78d9b37c9c68,12147ac2cf9e4658955a0d66851e4d81
2110,afef5274c2084a469eecf26f6ba4e28b,e297d88643f0482289a897be6cf36a3e
2111,92462fa09be54ca79818b0f0d8ec14ea,200f489379114746926becc494c6445e
2112,e211dc986db14adf8b49140c634feaaf,a626521f70e541829ed6a7e64897fb87
2113,8b094e24f1ee488282800a4145089ef6,767477fe4d15418f8e980f85f23afee4
2114,00b1b01e942a4a41915137fd6d7789c9,eb31d65ce5de4c07a675354dc6e0cb11
2115,b7c91af833484e33bfed6837d4c23267,98d2be7861e94666ac54ae9541f304b2
2116,a55e5c27e8654498b2410e8745ad33ee,2b42f4be8ebf4923b50f1564ad138322
2117,455a26f942804314abbb4502e1aadaba,c3dfcdff1c7149698d8a8a2b1ef8717b
2118,5d22c408745c4409b662c89ed3c0c354,6dd70be3987643448d7606e4fb627ebc
2119,6768cfe48f2040109658d5fe2f8951af,63a61ba5a3da4ad3a66bcf32bb6ca9fd
2120,2eb557bbe1514c95a28621c89b73d769,af41b6dd6cae4cf4ab39a8908a758a19
2121,a2e3f873549e4157a86e1511e012aa5a,e7ee4d31700540ca9065f4d93d642e9e
2122,c07ae9dae554474abfce7d5b99433705,5607d2728c6d41ccbcc4d582ee17feaa
2123,34f5edb27ab3448eb9a6579584da40e2,6997270ca3ce4f95b067701d12a195c9
2124,f810a259a5e44d95bb0e224543041a5b,026a992d95244221b723d7fb78e74f53
2125,fc08c8ccee0d4906b9ee5c523fd5acf2,267f794bf5d74c1091ff49cabcb45761
2126,ffec0be8dde54f9ba862bbad735accd2,13197de8200947f29f4240f0f1702146
2127,a1beb0c9ad0f446b8ab30a124bb02148,1167525101ce4edd91282099f44fccf6
2128,e40d60da11d4411d8df6de86aae4781c,49d97218ed1340bdb92b9f11da0d6ec2
2129,2f3790041d2f487cb94d2525c661ea16,661770f17bfc40e7b1ac8d2c954043e7
2130,4d567008507144fea233e4202f1ca8c7,03423fa24bad4202b47088a3f362dafd
2131,168c35ce3bdf49bc968e3747271cb132,4d3462e5d4c14ed784b787457b443976
2132,d682dc5bf9fd4d1d97b5fb5acd347c81,e6424beff7204532b948b62eb7593038
2133,22dc3c95ff2145cb92d83f6d393101b7,cba1da42918d496fb28a1b794af8339c
2134,72e6ec198b1c4c8cbb0bcb2d18d8212f,2557f55f0eb341acb0a355beba6a8f4c
2135,34bcf426508d4f218cfef57048b4861f,7053385b9c0c4811845ea1999766c00f
2136,9b460010b1a34583b0eec026fc3b5d28,4a8e73031bf547b8b88aa0309f582d79
2137,6c117d8a4b5949c29a8a6c47e3b1daf5,b89be92d7b8447749d4964dd4acaf5cc
2138,e9b0ed21e1cb4d188cbbcd7f085c018c,13bd723c1ba44ff4afdccaf1f27a02ae
2139,24fd56b264434a9cbbada96df53016b3,3a622b46918141e29039d1c41df67aac
2140,9f9799bd17334c9c9156971f4685b0a2,acda3537d2464c92ac7dbe5f3f0cb951
2141,9adf0fe460044d60848968024be0b5cb,ae5b7a3f42524631a347c14f264aab35
2142,22435dc1f1d442c6a10d81bdbc69e39d,1d1baf26e5fe428485d378eabac8877c
2143,daf46bcad7c64befbd83df9dfb87f2f9,b6d3018e7fb2491fb0cb52157910739d
2144,95b63e6d25154a4884c0767b234de32d,ae78178d38024b199747525dbcaec56f
2145,73a1e2d7b29e4c6ab0a07d0f615c78dd,e8e69f7cd8ef4353954412a886a8fb60
2146,fa9b67ef4b4b47c08dbeb7eaf5971d33,553f5ad06ea64afdb312cfa09fbe6cd4
2147,30610759d6474570a42cebeb456022dd,b42645f21aa64c29bd0110f7dc9f3a33
2148,957d6831267943188fa3dff5d30cf20a,f20060e33239444098f6ca287950f587
2149,c80a3dc49a9e44a9827b6ed0d27bbd07,3e32041bf99f42d8be008b674ce31940
2150,aaca823a70214f47aeb9e2015db73659,c5597befc22947908ad8bb638eb81864
2151,da2eac28e91642b98858a0844970f95e,8814f726ccee4f7fb1ca0aca37c0811a
2152,c5b93c6051ad4a7aa9b7a433dce5d3ff,78c33ab1a1cf498fa45a1c4381a357e6
2153,db8c502ba08147afa9b0f7ecab75444d,04690b79aabb4cc0a4974cfab9ade36e
2154,bd5d19f20b9149c6a35eb29f70ecf3a7,b7ff394e46b44df99e18a42b01103f5c
2155,9c9153c722314071bfcdac4b01b0f5b7,ca03426ff79c4c648283568762a6e97b
2156,e267104543c54d0d9caf1d09f3abb28a,d2f38a08d8cb4efcad4b19a6dc7b908b
2157,65dea59db9f34ae6a9f324a5c9038fc2,160aaf26fba64fb489ea240e2fb51bd8
2158,7557d7018e0d4071821fdc0d21b737a3,8da0167135814aa995a79e23aa53f644
2159,603a1502d0804cf8af59bf63e37d59f7,32e16b77a6ed47509b333e563b57c8e9
2160,c936a7b4b4604adfaf817aad4b2f32f8,794ce55ead9445c79f8f9bad78b1f3a7
2161,adfd704f06eb46a78890278b37e57cc4,df34aa8224424d169ece984872ea9fc0
2162,0d6a5ef342ec4e1ba2bc05e1b0f087e2,6546982f0ad5406f9050108860194c49
2163,3ed0ed74c8d14ef7b61d48c0175afa6a,9067e2a26f6b41dea1721ac99c58410d
2164,01ca8dc6ad854fd887c50e032ad0ac76,735eefaf7c034619aa67632eb2d4f338
2165,7b5ed72914b647fda15ef33d9dea7567,e01f42b5e7034dcb994da390f7860ad7
2166,45b561686fe7459fabf193913b6f98bc,870abcaa67614be3a93b523be8d5f39d
2167,985c60830b70497497b2e91898bbd3c0,666df76c0069462c8c6c51c003e03426
2168,9efe360adea040e38c82626e7279c0a8,dccea28d3f03482797750d3f34aabfd6
2169,afb889dfa1b544639ebae1b93467afea,0e18a5d835a0476bb7a33f9d3323c3a5
2170,965996bdb7bc4a5db1c2d0028f109ef1,10d065377ad0462fa87701e02188a56a
2171,4581ebf76c014911b3f5204291310e41,050493777a504ac5ae8cf2447295f81b
2172,d72b0ec957764d93b4199b704920824d,b6db4dbecc694c43a7214150be91156c
2173,7e1c67acd6c24784bddfa6364df32ca8,77b9cff6955548cd8d5a60195296489e
2174,9e71d154bdc9499885d4247345a8f3ec,e2f6c157a1324782a2f00000163d5752
2175,a6271a01fddb47148866399ff31fa575,1c94a120142746c4bc2d37255dcd407a
2176,fba3449a1c2043f285314306c0cfb781,7f0cd363f8094c05879e2fd4e092a4e3
2177,3945648252434706be32cd97388435a9,2ca5bf226bec491082d86d1c5e532e6d
2178,8030e20d27a94e6e95c35014484ed8cb,bf1c712b1f374002a3d654a9ebfd4131
2179,ec5373e37e2b4655ba4efbc2a55d3622,e4a6d246cef048419cdcff65340422a7
2180,b50a5d382d314d8b81561a3a57b5fdab,9d4e381a265c4d7daf5f2973daa9fa2a
2181,345da87b920a4e2fb3f3ad99b72297c5,d0a35ff8c496466bb776c742460d43fa
2182,4672ea62279e4790a5da3128569fab4b,884328507ae54ac6b484d3e0b3c5e6bb
2183,54203451520649659180ff0c5152b662,09596531a295497092fc646e07dd1222
2184,38eb9dca980246f5b5bcd58497880c74,88b1c03e719247638bdc6f0d1439ef7c
2185,3bdfe1c370a44a4d98c6e6e49c579d3b,160d6c67673a4868a8cd8169b1d97986
2186,8ebfb80848944712b1b5bc2f1994e988,af75f4baffa64e06bb3fb13a6ef1dca4
2187,9897ef96651a485da6ba4cd6f6767da5,563e8c3e90fd4d8e84df0d42936c0fbe
2188,1f49cd4931f948d195a8c1bc7ca24ea7,72fdad52eb314305a50663980ec8af3f
2189,ad14777df3fa4642ab4ffe88eb7bfd6d,51ce4fa636dc4ea1b514424b658254e7
2190,c464188284984df8b88068b1fdc6b497,338c9d671e314032b695afbb684422b2
2191,94f5df0b983d419287a18647c4db2c54,cdb3915689254ad8ab90ca633e1ada69
2192,f0d3ed1477864a4681502f85b9f46471,af780ca0f507432fa28606b77926aa8f
2193,3b376d906f9a4915bc16313e7f67a544,1b32280caa484555a50270f82373b66c
2194,4798d76353f14e8c893ccd6c8845a767,788266eb62ac4695b46771d21ab6ae22
2195,cfd8e707481b400194e3858a094f9481,a7de4a0056df4e94b65779afc960a30e
2196,0477eeed35ab4478beffaefb5ce051e0,dabdbad6529d407e9e69c05e6e2fa3c8
2197,30953444ce4c43cebefdd7f5b8ca837b,0aa754b6c7a84beeb6e74d4a7eeb7516
2198,a1db9ae0d8b34b838c292fd478ecee88,7be7b59c23ce421f87577f037a759437
2199,fa60e84b079345d98b143fff4d4cf610,498e4f3282834399916003d98c6213c6
2200,acbe6127d98b4ea0b532178dc942356a,6f4c75a79f404db6b00e6ec0795a608a
2201,d76c0c54db1942d3ba82d74836434c4a,0cb4514175d04b948ab4cd6819afa747
2202,14f9f33feaab4d8499357b1f07593c57,7ae302690b6842b29e50ba616ee5409d
2203,3c1a2deed46045398bff4e5d0cc2e83a,e14cd9e97c144a1e9aaf5bb1c917503a
2204,4cb1ea7e38c342de86237e31ff4308b3,3027f838342443e7b250fd25b515a467
2205,51c7707ca80a4e1e8eb04f9762fabab7,7aa5c836bc114a4d8ba7bf563f4b7b05
2206,61c9d24b38da42a8b5ce2f2bb88283e4,ae95e57a341e43b1b628b94921f32ff8
2207,3f825ebf3079431496f0f4b29def30f5,3a3662054a3141a3b8229a933b629a96
2208,4e815b5905b4493eab406257a591c2d5,0c48a2c22d4e419288b2c1a7cc5114f6
2209,11729e33d5394198b1c41092b908ecae,b9c545045c104672a09d7499714d051b
2210,607a39e10a7f483f8e7e871083b9305f,2addd9468c9543a189971e0417bc472d
2211,947358b43314497b9987b49c13af41c1,34acad8eb6f04b01951f973ad76681fe
2212,f043459fce4c447da43bf10bc7f61b0b,4fdc3b320202435ca7c6d2f892901b7a
2213,9cc05df1a74e4675bfc8c2039c0752b4,59a12f33fa034087aac7462ad697efe0
2214,bb8f8faf66ae47268a9fe2bcbcc490fc,f472bfa4e6404cfbbb3c76e0ac704102
2215,52af6b7e69774bc598b4dbf33a156ce3,5e23233cf9e04c319eca8a2a5833a25d
2216,a8f66c1e5b264e64808035bd1508794e,e47fbdb34d714807809a4b499171d552
2217,bb0ce6a1aa11471692febd350f2ba026,7250e6e0a1644f8580decfd65153fa94
2218,7569b8860d7a4fb7933094c7e188c40f,5d88f14f542b40cd94a018df3a489c8f
2219,b75ea7c8cfd048b7aa5af5c9d0a47c42,b2c37576667249efa0aaea9a54ff8fe4
2220,e4bfb1c98d73456dba562f424ffae14c,c70426c0afba444b8c1a261637a2937b
2221,37b67352ead74b6c8c6fa8a19d9454f7,ea03e3daf68d4236869461b70bfcd33d
2222,aeeff070f98149e59fb8616f418c0354,c7a86ad73b7d4fc9b5152ed2792efebc
2223,6d433c49fe5d4238adffb032280c2d76,daba868a4b4b4d3a85aabb79a2143e6b
2224,454c965ff41d4da4863df2f114fc7545,9d74e2245a17474c8fbcb6d8dd275058
2225,48e77633c3cc4faeae1e112f13e8b913,de13e47347964da893f83cdd64804c18
2226,2dbb50ec1e31455fb40aec11c590712e,5e12b32a841c4a84a659d9f35213c7f2
2227,1071990b929a425f90863a5fbe5f0826,17c632c4922d4ca98b4cc17c6582bd12
2228,1c4cefac35364c008375612e53f66afd,0de2ed12d880499e9998b22234fe9549
2229,5d9bfa06c40d4a9581a11a6570e12d51,67efa025c79c4a7a97f7ed84aaf2c394
2230,e483722d15da40e2bd4b44ad70087802,a46924fe21d3463e896ae2d651f2e44a
2231,92629f4da80f4eaf944e3c6118ff62e4,c9af014a3ffe4210bd02718a40e95bfa
2232,9aae811a8e414e2291e9dc0961a68b2b,62070f68525f4cb681a62193a5c964fb
2233,be5852624e98488f8f19ccf12d9058bd,6261efac029a4268be733ece13b92e99
2234,97f847543b9046aea4e099b1978ceef5,bf38c53aa42e4ca68344b44848b97889
2235,0f2f6ce660ea48aea520de50464ac581,327157744a9743a6aa46f9d466484b12
2236,ea0081e69463412fbf00bcf1e259e1ff,71c10bbd5de545d99ad76d711ab6a6b3
2237,b2338e81cee7424784f04d6969ee8689,5193750fad6e4e0aaba760bcad21f14a
2238,771d479dcde94d8a810c591bde410c12,587f05f1f11b4787b8099ef9ade0293d
2239,8d350a59022d4d8b8b1cc63761bd9084,79fb832237e74bf7bb46fc794b5c57a5
2240,44736bd941774cc9afbc0e4b921a8a4e,7102954fa5ec4fad8e2b2ce2f3088bf4
2241,841a0c85e33e4846847e0d4040a2e859,2af25142779047639ef9825bc8b897e3
2242,3959b269543143f18566e4e6244d6253,8813bc3382364e12815a55c4d26d4036
2243,917bd166d26a452db1c24e2a078a09f4,6143a290ed5f4de48d6575de0eb2203e
2244,aa85d632caf74ec7a378809e9e81231b,5c3f26f5cc1e4be48289ced381a57fcf
2245,df64d41785364e70a85bc7c0f81bd0bb,4cbccfb9b40c4398885eb9375cdfb807
2246,de4d001b77574ecfb0b9d1440384405e,0cc6dfacd51e4fa38bc4d26899668d05
2247,98b77b33526641bf89f1855d131fbdc2,cce171dcc9644c16b9a2b8e81e5ef5d5
2248,9d0c11e1b14f49b4bc2d213c0265c133,bc1034ad6c924e188b11da3cac136e60
2249,ed7035a98d0a46949c46b48380949ba6,6b860a2b94fa4e7e81f9ca9796eb50b1
2250,50d7d22afb464861b94e1d90981f50e9,59705575dafd45c18facdd5096870851
2251,cf7ddd20181344d29f35d40b4ef24d34,9760ed21c4264be4bf23c8d97268d8e9
2252,65e4f188be904ef3b456f5a919ac914a,6dc9418eba914c0e83f23cf2cf54b529
2253,96238bba53074334928256f6e9d609a7,8ce0bd6ce34f4a50ba395bce60f95b34
2254,8673ed8f2ae543ac87fc078ab2d44b4c,6194cead8f034da4b8eae4828311f2c0
2255,2e570210d8af4ec6be0886ac72d5f024,0bc20b8a6dd74cc0bd971a6395e3f7d4
2256,52ab69910cc6495987e6fd4131456a76,7add13a641984d91b9f95a3edc649f64
2257,804a58bf8d864bdf9684af6bc2e34c1c,25fccb50d25e4b09a5cf21338295447d
2258,b5ce639719954a0bb87e92faddc640d4,1f29fb383f204e229824ca864ad38cee
2259,f2be4c487e304a2e9720c1cb673f22d3,78fb12db03ce42289d7212c5b4edeed6
2260,abfd9afae66045018a7039f7270fb717,8b8a861a39314e11863ae253328cbc91
2261,8b3d1c61069145b5a0dc442c8459baf4,3f3560b8527f47a6bd07467be209ae56
2262,4312c07d5b8f4b4ab831570d0c1896ba,b0351bc6cebe47a6b79c8cb5ba276568
2263,c85636bc1c5446568ef674ba3ad62aec,c5ce546ce0f34a5693614aa2247e24c0
2264,bc9c427381ef49cdad5bb3ea06c04baf,3e290f9c602946ec99683c8460b54886
2265,d74333c83b2c4dfe86787064d1bc9178,5fc022e8bdc44fd899fef923795addfc
2266,fc1381c4a5574e4fb2435588ba83aef7,ea13ddc14fa24e63b5a15d39746bdcc3
2267,6b832a76f27c4636b59d675c4f8382a8,5762ec46f50a477fb86b9f92669ed293
2268,570eb49649824dcdaf596b48032ebdce,6e94f30ad35045cb98f455ded7ba0e5d
2269,3a7e74e78fdb4bb4807efbab60ebd979,167445c2d9934099a4b62abeca371978
2270,9e809abab31c43859f9ad68e968c10dc,bf17e5de2b83486abdab9786d988e6c0
2271,ac57dbdb465e442382a42ea7f5bbf844,d6215f9269504564af47a537c6644d0d
2272,4ec8f4f461af45ccb39261d891a1655c,3d7c454f91bb4c1ebd04c87dc334d0f7
2273,944b39fd51874ddd8d45c9c880b8ea71,06c4ca46e7c144d883c38467f7fc9cb0
2274,9e34472c23db41549ce30664fc590bd7,aa599408ab0844cb98f71c35af3a4df8
2275,7554371196ba43faab71fd0017fb6c86,bb386e1c5d0e4f6985c24bf14bd149d4
2276,b922e9a10fd2452c996118c880a80a30,87c2b251fe794c87a2f49be1f422fa26
2277,310afee38c9c44a2b6aced0679718003,0fa9b020ed9849f3a15137a73ec7fc17
2278,d3a56b57e92d43c8b9464ca85ea4a8a0,6e8b7e4e1bf24bb7bfb3dcbd2f1508b7
2279,e1bb9b4c76be4a5fab6ba5d6af50707b,1b9471ba31b3415c83b3f49bd1d97c7a
2280,7f49ba656ac0424ca2f599817b41c48d,b5d3c431201544de9afb08ec89b7c789
2281,b7da90cd1bea471f9abb2265f8bbccac,4622838c8e744d13a3e2ea573ef57445
2282,4f1089c2ba344a6ab74bf9d9e5cc9cf1,cff7aa67536943849dd53c5c37d48c77
2283,15f7916ceaa344c088bc2799fabe40fb,e8edb22b5b8b46a7b3b9ae1bf3a56261
2284,b83ee848914e4511b83b24bb734700d7,0f7f84f3daaf4fb58dc1a0edc3f5b036
2285,dbff97a4b64f447ca4fa09e7e006efce,74d72d68fdf945748942af62a3954f94
2286,42e85955e947434cb6ea66b56a295d22,a05ea4f426984d8aa8f53b4431891fde
2287,c1795099b1b848eca2378b0889169a41,bad2361c39b1401cbb722ceb74a588ce
2288,26574be5b83b4865ac2a27c44acf596c,e065b24e415740ed9925659fbb9055bf
2289,03c3caf0af864ea9b3191b1aaf88de7e,10217a668fd84d749880c238cd7bc46a
2290,12b96c8e1d93411a926fea27871a1f4a,7976ca20341c4f3dbe767651a03ad0a1
2291,dae4fc2cf31647fb859803acf7ec843c,38f6b979fcb14d63983d702228fea912
2292,de026b3f5d6f42b3914f7e9ac127bb76,3c293277c9244b34a76393631c621101
2293,2d9516c0518a4630948b34021bb7e861,cc30929c422840439f5fa2d1a9af2883
2294,c85e007cacd14c1cacbc146e0c0e17a0,afdb8cc9e5e94d3fbb67aec73f77ffff
2295,7324cb44b3e44b1ea9b1747ef962f119,6ca9f62bc21d45b383d6e2b886291fa7
2296,466151e4fce54e6dbf9f0a8a52ee94b4,d097ed985c9346a9a11623af243d8980
2297,2732f0ce8ffa4f4792e9880cf2ef06cd,79dc490896a243258ecb086eff2aa096
2298,2c5f1cb6280241a7aa9d323cfa40e6d0,7e0e4eeaad044ddfb7b552de3a51fcf0
2299,63782dea746d42bebf7d6791a50f8563,11a3eca0720b42a698005c4df8909c6d
2300,083bd2a7287445aca786e760a180abe9,39559713ddee45f896f281047a0e2449
2301,a9e9f7edc2734b44954dccb07dc7db9a,cc1d34998270420b8134485345c691e2
2302,6551868b29ea4101a0f41392cbdb6133,3d8ceab2937246f882784d5d130cde80
2303,ef76b82f7ec7441ca6cb29e5f654e533,2c58a25957544ec2b5bcf1fd80c4513e
2304,ded90b5269be4d208f1dab2736341b45,9afa6db3f8d34283af071477890e24d5
2305,7945aa24bba9486997762f67312302ae,5647fc6d4f7d4c7bac3bb1de92b2b5c7
2306,10426a6a804d4a7cbb8003f8c7fe6db0,9379fd7760f345b0b3593c5310c59e99
2307,a876f59f56c3444c8cb2a990f5611a14,505c2ef2fb9d4401a20505f16a08f06c
2308,c7e421f1fcae4026a6b5a31274c7bb89,f7a175b49e2747c586671eff3eca0145
2309,ee2bd165cc7e4045a84d4329b62d004b,bd3982ae2ed1494393ecc8b38797f629
2310,8d70bb6a88264e27b7387074f0dff6a5,c4dd7809b2f8472db5642fcaa95a74aa
2311,0b138fce822f4d86bd2893a9585f809e,6f9cb4410459481f9243457985e59da1
2312,4c013e4f1e9047d2bcbf0b1d485db009,a68b07292c1f40bfa1016a949a32731c
2313,af62b1c44f204b9c9e47c923e05adc53,6d0117d1a3954796815a2b907b73a530
