,id_perfil,cod_Rol
2416,7777dbfaa2154674a743ad9addbbd67a,efe9e6d74d2646beaeea5a776cff3457
2417,4276c4ecc64c4a1cbb6b4a3055790a56,24028c86751e45d19997eeeeaab89e1a
2418,18b022e88ab949dab68773d15851be8b,415f26751d744f2584cdbc354b4bbd86
2419,3ada6df936b14e7cb1085fef510b9cbb,e7512cb435924090b6db6a2bedfd8c8b
2420,e9c01c20d9394887bc1f0bef5fd3e812,44bc9c5f14c844cfbe43528cb62815b8
2421,8c81f6855ea6469ab7a10e1aa97410ba,48b0a5aa348347bfad1a5d5cba5dd6b9
2422,91768bb2254d4e2c9ecf1d579bc37951,d5fc3b68f37b403cb31e5260efed1041
2423,ed5190ccba9e489abf4109a58910ebcd,5b6b721460034196a03ba86711352fbf
2424,8a8b7d5fc763431a8525b77c6f3870f0,f821877d27654dcca27e6dbce53c67f8
2425,f6eceadea26c498eae9982ba670bd4d1,1826870d8d844fbba1c763777413ed4c
2426,d50242777891415894a98c8a2ee9ff12,c33c551dddc6482981fe29c7c0a27ae1
2427,5a5999c7c3b34c2bb1b3912ae08cf5d8,00eb6b3ea17a498ab1d1071a970827d3
2428,58f897db7eeb42dca57fb015f8f27bbd,cd26888361d7453189b4f3d756833c22
2429,0b7f0ff9c04144978f5e8d07e2c56fe2,d65e38653f64416b964bf036e098db18
2430,0fc6ef81c730417fb944a95f3ce127ca,b8cd0c4fe8a9459297c7965e329daf97
2431,359672f3422a4dbe9ea80a63df472686,6a114657f19d419fae6c1755237b10b4
2432,74fa568b118a4cb995f0159e695ff249,1a0ce6dd732946c6ab23299692ad3930
2433,7ecddbe29275487ba484c4f4a3616136,444728e955bc4b158d74250da9a38884
2434,864dd2deeb89446bb64667079698f0ed,d67f05363ffb453cb95536ce4d61b811
2435,64d70defed4c407d9a776d4bd95ce159,d196723dd5624b808299a77fcd5690a7
2436,d4aea1acd7de42ba8145eabc5b9c9431,824b3f9d92f54031b5a99970c92289c1
2437,74d70edf84f64d5ba4e5989879814089,eb403af5d9be4482932dccfa70c888cb
2438,8a71686f672941e3852ae23e0f9d8f6b,392bfbb0cc19454d8ebcd8aabe028e22
2439,029b0bdcb1a5484580ca93d2aff7731f,3b4cc8d0b7c443d1ba5cff38a2e85e0b
2440,20d1904cd257462daf7db716c0ee50a4,5815b3a3df8f4155a825d29a2b789c9f
2441,824f7296a3364c99ac434c594035b3b8,9925856f4d484d6cae46b34d1d042c41
2442,7269b54a2a0c44e2870177942062cd87,1414f324cc7343388792599a797c98bd
2443,22d8eda8cd43465892a4cfc4f129970a,7643c036a21f4f56b8cde78a1639c350
2444,cbdc023845394dd3bc6354d6df599392,7bc638462388410cae55ec81ac47fc74
2445,26ceefeb3e8042d4aafc6acdfb23dcd6,6257311e5c61408480077ced78146999
2446,ff8d57fb2c6849419093fde39039c929,8d550c17b7164c76893a8084acecd5b6
2447,b3c1114924634c91905a45eba439755c,0b29348fd79c445e85ce362a9b93e4e8
2448,a7b507050d1848f786a0a9ff14cb8a91,f5fa33b16bbb4acea367097480e191d3
2449,c3c3b82eb4994f73a3487a09f1e92ebb,8d6a24a3bc5a4537aacdcdfbc2f513ee
2450,16f33f9212884bc0b00f28f1764140ec,443871c363144b0a9f527c741703573c
2451,48c50e15215b4cd084e58a4e0b8c35d7,5f7f4654bafc46c59508fbfe0582da4e
2452,57818f23fc414942a1bff3bd57ed6049,b35e5b2652374529b9f80b87e9d4f725
2453,6c834438dfed43ca8e2dd72307aa1bd6,b77b630ef4654a1aac04013d2877444f
2454,ea86082494184b29a7c22f1fb5af7a90,286c360102054f6abfc72747a936f7d3
2455,e7386b4b9404443498010d9404617d19,da3d0f07ac024691a92cec17f94a2228
2456,29d559ab988940289a02eff89d993896,df8f0a99aba94419bbdddd74f92b3ca1
2457,7005b399fee24eb39fc31dcb6a4f0299,184591fe7acc41d7a2bf74a7e87187aa
2458,420f55a2fb014e56b42ed18cbeb4bfa2,d2f362fbe6514d3e9d9eed3229a7cedd
2459,d03feb6427e74ab984f6eb0c39c592f5,bef78ec5421d4fa49a4c0490e54402ce
2460,1dc93b5b4c294c6595bbc62fc78c9346,f44bcd6d6aaa402186d1e442e7af247a
2461,7af36c71bb5e4c1e86d33caadff8c9aa,63d703912c1a45f0bf02b70490fd0ab8
2462,6fe2fb57b44148729bd6010a0be6c65a,5e78b03f73ba4566b079f74b4b8508a4
2463,3dfce7ae1bfe4db4929206224dcbdd30,c57d84f7c82d44d29b20f601bcf862b2
2464,ab84828be4e64b9f9429caf10a567243,bb78e3ae290540259ca11fbb204f28b5
2465,d9a33ddf360645e9a192a686aec0be69,b028e43117b94b7fa65e5df3274e709b
2466,612466e62896413c8018600ae4a81b6d,dc0a288a7ffe4a89834c7629da25b0cf
2467,fd3c0866ab9d4fd9a89b16ccab0c0e1b,02bd8110531d4c128201855904601870
2468,b9553f2ca47a435cb25be035735874cd,b7812c5657144b7e84a0063e65f37bfd
2469,21393a09b5b141dfb86ec5e9eac9a829,4880b41b283b4438a9af553fb92f49f3
2470,422dec90e3fe4da695fc093ea304fb78,9eccd52a45d748cea8816f0e89ad1d40
2471,cee79975bbd44347b1afb3863bde104b,ec061da4525d4ae5a66fdb61b3b10dc9
2472,a409e203e349439492601fc3d152cd4a,0cb13f41531d44b59e2925785909a2ec
2473,b93d42a74c7549769206c515f9682d09,fd3db9295fa24b4ca3277b0df8d11d94
2474,7d88a37306274d618c0d7c16b7b6f5d6,c5cd14bfff694a3d8d2f81ea0b71df92
2475,af546d2721984168970562f61fcc9864,5b61bf9f4b684bf3b8967f8449256178
2476,854b95d564d742ba9da5271e032f0deb,e2deb9617a9d4be8b84da5db22b5630c
2477,9a33c578c9da4c20ae102d79a7517903,e2b6bbf360ee4e58b60af0bac9a5fbfe
2478,9d8b71665d0440d6bfa2a449cac6b666,d15103a355e741eb920fc0b273fd15ff
2479,93ce949db9c048caa40b52f5ca0eff41,5e198ef6d9534ef0a0aad3bc70fabe34
2480,fce854868c08452ba09e4916935719ae,0ccf8e2a482443969d5ac01b1ff27054
2481,3700be49b9934065a7a0f1fc8e330609,f015474968e54a199a398f8b9f35a38a
2482,a4c9a74b871444da8e229e35e489af73,f3fda0876c9745c6a840e8970e17a5f1
2483,7d293263ef394aa09791422336a9d33b,f47eb5f4af8a44d3a45820ec33cb51fc
2484,97357bc134d84b6e9df97b79630cdc11,2974b1f331a34f8ea32ad0f43b0a384b
2485,b26ad1e855be43d8bcbceb03f78459a3,91a6e9e6bead4e12a5bb312023f2f940
2486,e6e95acb52584b2499d8280b6a8f777e,abd8070e896e4f57ac2afee0c836f9ba
2487,fa7df10e06194893a2981f68aa3c3e07,276ed394917a456dbf7c928ddf44cfb8
2488,6f09609ed6614952b2135fee05df09e9,933287cb950f4390946647f6ef27e0bd
2489,966b153bd1694f3a95297e77fc0f4c8e,11c7787971d445f48b4472f97cc2e881
2490,f91b8f4f8b614297b808192b0de504b6,04c6b326a174454ca8400273e65b8a33
2491,bd509951a770412193a808ffc0f3ef36,7651a700ce8e4389945e6fe1049c2fae
2492,9749e5d1bf904d1cb28df7dd4e26673e,736101d8dce7408e8cbf180f07bdad0b
2493,bbd8778cb41747c58a14658bc0aa7d22,eb8fb97f30a04f7f931043cf7c7d219d
2494,31181745f92b411ba3fbd0805de65885,bfb5600386724dcd8216e8330e3ad56a
2495,059028d1a1054f15b8adb40654253ee5,793620ffb2754190b6422e69f4ce0000
2496,17b0df56310b4c3e872183fccfbd6f85,7d0d356be003426290e7f6fff575e546
2497,d459ef8ee8e14f2393c8f970a3edd752,697bcb8584424a74996ce301fddb6883
2498,acf974caec204e459693ff9e35e4f13f,b130b3d5c3fc473b86f8dec0af2a3545
2499,7e6a7d30143649628f84918f66228593,4cd2153a0df14f55902b53a65123058b
2500,eb346237ce1c4e8b87a5b3ef9e39772e,36d55f4493554124a16a7668bd94f828
2501,6071fc577af34ad2bdc51918b2d08d98,c794c63d2a15426ba0085ab73eb19e53
2502,0de1ed7e8fe544628633aca3c5c3395a,7ad287dc78ed4da18cae2f3e73661a8d
2503,b8ca39e8e6ca419c989060121f05e19d,769ca5ac668743e5a6687dc0816ca427
2504,4dd7c8164f6e48ec93d7c8886f11c3e5,b2e5e7db598d483ba54f61f60ed9189d
2505,4e4494ab8ec842d1888602b122e980da,094ee93fa35a474d93b8264febfc96d5
2506,d25748762c544a058b28b1d382148b6e,77e984e6b1fc419393a69fce829179b5
2507,c125d98b8a2048d1903552b1270743d2,457cbf66724145ff9c3cbbf36bac0a96
2508,797d9398ab5c44d38b49f77c9fd92fd4,d1eb3fb3f9d34847ba8c3114fd9af715
2509,457eb6a777134f2db6b4426c5f1ff270,c4b69a40e3c442419b4fbedb57fa36ce
2510,6514e34d33db4111955aada63becace0,1eb9d6b2d32b4cbeaed9b6fa6f84c745
2511,03063559a93348e898f0da74941f953f,c9751879cfec4f56baf903f0aee5470c
2512,7914bc1379974c4fbe1e38e4d992413d,ce64619b90cf4a418441fe91b02f5dd8
2513,1c9b7abb3a3f4bbba64e97719e2e5349,7d8f436a064e4faeb5ac17299fd77ce7
2514,172c80fbdae44732ab39810dcec24b4e,48de1b233aea46fd9899090eb091aaad
2515,7141c5b43cc942a480f79966dbe9c92e,0df13a93e1944a668cb1bcafa9e3de88
2516,9ef46a8cd2a446e497e883c5f96c5233,d081d0da2f0c4b13822b5634f7691334
2517,151558998167446ebcb77c3d43ecae4a,7a77b73cca8f4fe2941579ad5418736a
2518,882a01d121b545569f1e914a3e1630b0,ee99806788874cd5b861b8b87e7eebdf
2519,3c9a943464ed4944adf2f31ec1315671,31ed4015b3c641fd9867618136685872
2520,13b8f1bdfeab4d519635b6c09a903cc1,ba9856db1a3940bda51a4631d6a7dc9b
2521,0bd803f1148044018d53002d72182b4e,9d59399daed34663969347aaba471a5f
2522,48f98c1d6bdb4459b554efd412f14d03,1f0ee9e20a6644fdb6bb0bb7ed4a3a2a
2523,1250c2637ad34bff83a3fdf2892d2fea,00b07a4aa6174229af439ae74b4924e6
2524,0dd2eb59ce684de6b859b2248d9ebb71,3078905f05f243789659f57a8ee0029e
2525,32c2a5e1de1b4bdf81eb24d0094c2dcf,6d320d962f98477f889cfa34afabe1ba
2526,6d84d994efab4182baddb1d9a5abd466,7446286cd7ae467b90022e1fc7dde3c5
2527,7dfa952f52e84863b7712d14a4e2e07c,3c8d5e569f5a426ab6c1f98ce704f5f3
2528,f7c9c62cbf63460e9d8d3266c8e0c5bd,32e1a49380144c9a844d049606261618
2529,4c1a78d7a560403691d99cf6d0955a71,8e673038348948f2af2e62b2148f4d4d
2530,70f9e1424e62493a9aeb59ffd787d16e,1e7f2e441bd64d5c938c8dfbd914d8f6
2531,72a265f93ab34fe4864836a3a68f555a,629bc1f834f143b79d244b868bafd80b
2532,175ff600270743ceb8b0a63c02830693,307eada538b442c5b586d1112727a920
2533,cab55fab639b49ed98c5d3d5106c98e0,d17632f975954ca6ae22cd05c631d2d9
2534,016bb8ef5e784679b8802ddf29d71f37,cece06b4eee44b77a0ebc170c742f301
2535,590a6ab5606c4fa18afc371a2681c301,fb27b36582704f06b9f2a8957755c781
2536,119c4cab9efb4fa68d686e745b23f4c4,16c8f83f78a2409ea8432c2ed41dd563
2537,79b3227f2f00481292ba602678bd20fa,a1b5e089dc3b45699ad0951dfe9d053e
2538,61f3a06ad92b4ce0a08e14512ede5800,c70592c101f84f7bb9dd822da6ae90f7
2539,792bd604ec5f452aa995d279fff5c574,3a5c75eb0822463f9075b706f8d334c1
2540,a16afdd4b4f346d5a6ed8a9469594996,4342ee7f109d42b8b091f6b3255cbbfa
2541,4d8cbf1ce6d54137a1347d372a8f43f1,fc679ff420f246fd9a0222dfd0b9fedf
2542,5bd6a28cbf514d8c91eb9fee53798d71,1ec1ddce31714f56a20e9273a2ada199
2543,f52bec7ecb994ec9a68b8906caf69baf,0d3775d4eab542458ed9d238924eb045
2544,1df07e44c75a41d88856c1f81bc4b03c,bb19714e99d349f6b960c7b5043b38e7
2545,dfc8369b08d740168166f0063452d66d,4178e933eb44498885a2c63ba770f07c
2546,c0a15206ac094a5a80848c584c1a5166,866cb61cc9b64fe79e87c4b393f4a72a
2547,87f2fa5ab99c43b9b432b2f102a26018,fbbb0023b71642aeb1e0530662f31ed8
2548,99d80b3c3a2b4165a4414bda19b95023,f41883196587464cb4e09ddabd2bdb24
2549,f48400bbc832461cad2f08c22894098f,d724e21a7fc24148aac5aff6a72b09e6
2550,3f6805f09e814d8da8c8e3eb8bc91fe1,fc28270ad5004e6a9181c8b0516b61f1
2551,b6d56d26063a413795cd235b0f3447d1,34ab5beb1acb46b68240d67dd41bcbc6
2552,78ed778008e64044b274c70b2c8e0e3c,2df2618e53e349ad882d5222a3164ad4
2553,9a752150420c46baaee01756b2db5e57,54f5eec4cfba4146b7ec515b02113ed0
2554,b88e08ddf7fd463e80b0dbcd0cad82e2,4913ca7d9f554d2eb0569ff9f5f81867
2555,778e2fb45749482c8a352517c44ca0be,44b71be6637341a59600c579cf839969
2556,3a9fea21aa8347438a3c4b96e70dcdd0,e2692971157c40d6a8fd39d1e89f639b
2557,425d237671e34f2a96895710f0d8295d,5d8e2b0bd2054224bf0ed2e6fb76c596
2558,baf5abda89b142519f3b7f5a7a4ca06f,0b8ee720fafe485884fac2d757790748
2559,3ba4c934d78f4720b8899a66f09cface,b7448e59f4854fad8f88046c29ec7816
2560,d278a107ea3f47e2b12310d572bf0c97,120b8da7a04e40e9b999a6f5d76f7218
2561,9314d8f17b6d4f09bf9839acbd9b092f,c5b499a19e084a18a25c3e0152231abf
2562,dce038d9449e43c8a3d37b6fe31d0761,0df7e3141d09479d859f434d2b0caac7
2563,d8594dfd3cb54b2fae1cc46944122c39,d9027d84daa647dd91d1f74b40a41f0e
2564,b4fe26d5440146589f1fbfb37f7043eb,0a04155a924b42d783f0ffe18efa1229
2565,40b69971cb204c998f5c6d3eb7d1debe,fa9f1b591a484e76878a3862042d73c2
2566,d1690b758397471db0f7bb543d2b4923,8ae34e3d6aaf4abf961e10979260b188
2567,9b6f30377436440282ba249dfd00f645,b359392290dc4af9b4dff833ed7de4c2
2568,90d3609179d140abb7352e3afffa33ea,4c524f059b994fe38bf1b02c52ab4d2a
2569,23e2e2d2e41a496eb158f2ea2708e439,b5e118ada1644263b04dcc8055a0fc37
2570,910af1bc110b45518c9c381b5d69ac25,6b115daf2a884d83b0ecfefa9b6cd7d0
2571,720ec1c7f58b468196b04c5ba89b974c,691d62920adf4e0586d9bfa25ef0178f
2572,ccff03d1e893431c86a3e5c70a6e1b80,7e912d0274514e4a9d1ad3a84154376d
2573,24af8bf076a5401d9fd3fa595a6d8074,f38c9e5647b340609efe7fe41e9e4cc8
2574,c0158036fa5046afb6cd7ec768f88a9e,b594da3362ee489883cfa9e2b040820e
2575,be8e66f455b4449ab55fe6bbbd55d0a5,50d763f0ad5a45f280673414555a08d7
2576,e4648d64250f4398b9ef6b12b067dc56,15d7e08b9e9c4d6bac1c71ac43175397
2577,794effff6b1f44618b94e62fcc619967,a1fd24968fb04e7b94515a24d4b512b2
2578,7d949f3f4b1d41e88b8780fe1cbd77ba,ad0f7001350143a292c72453873f961b
2579,e386ab6b5e8649de9662d5a2b852d24a,1343dcd611c9479caf10ba0f4a7a3b90
2580,15d855bf92884044af66c82e17a5c3d4,3b4f1f03391a464aa0cf0aaf08a41630
2581,b5e7cf155e9e40989ed61f9bffeedacf,a59679f169c04530b1cb41d5fbcd6daa
2582,b0dacea5eeb542df8962a25b19985072,4eca02d1617c4455a284e994464584b0
2583,bfaa010fb30b4c188f1dc490b741379d,4641218fbaf04a6e94814ef2b2622895
2584,add276861e9846ff84f8c805a9fb3e4c,9401b4a13cf24fa9b893ed920aea435a
2585,7351da63048a4f8e87930764b378de1f,e4af9c1c442c4514974f727861480850
2586,46ba50fde20d48ffa1b197abcbfbf9ae,563a1dc19f1b49e390235fbacf1b4c94
2587,a9fd833f2c434ec59355b09d2cb1dd11,ad0b4be8a3c847cd8b1e9150c91e5b6d
2588,61463db7f97a47dca4c157d1ebfcac58,c5dfe8f0acfa4abda9f6763462935301
2589,6607a727f5e045d095bb0670adc4a326,2add5efd5f13495cb2f0a2938582edea
2590,6081112b156d4592b744eb30f4132d8c,8993193dc1f04daf82ae860d0fb9660d
2591,eff976bd0ce4455baf66ffeb8897568e,2a7a5d7a4673405eb93bd54882bfa143
2592,9c10aac5a34c4c1b949a8ce6fa9bf8e3,b6e8660b2586483cb8598d4c876087a3
2593,97626e7c95c142f78e7c06877ae9cb42,4419dea6573c464e8c862cdaa372631b
2594,254d83e1734b4b70a766b47b04514b0a,d0e882b30f6241adaac6865f84aeb1c6
2595,321735305a0047f783c2d53d0caaf03a,4e04719fd1124f30b73747c3cb12e670
2596,fbeaccc7d0d8465a83f0ff410c5c84ca,8ff680dbaf4841df995596893b3bed60
2597,a5a894a226a34a86a06404cce5820ab7,6738acc7165a4740a1844b66a7ab0a8e
2598,7ec8cef0d08746dca7fad417b1a3152f,86e7e91f2f664c67898d75e4ae89aaeb
2599,8fe68d4aaa3e4a808af4fcf139be6da6,eb946a8ac0eb4ca4aa5ab7ad59bdd67b
2600,11ed6b26eb26435bbabe865c31a5745d,9cf36d74794e4da9b4239711bde531aa
2601,52025e99e43f4a78b438a18f5418fccf,6ed70f70c45c4a1c835ab8b3216801cf
2602,07acc7128a3a46efb0e14a8a63a0d321,faa5064695044e0485e90aa3fe828e4f
2603,9bdd6d2d19b9406f88f19192752c71b7,a38fa792c7ff43f2a6d75901d4ea32d1
2604,03cb8cac3fe142488cd1b57a7d4da40c,38d227e838544f03ac6c8a7d0b63f066
2605,491b90f65bfa42e0bf551f6b744b1a9a,39704d978e864cb095eca7a0ad9453c9
2606,c801def2bc1843369f637b0e4c0766ad,c208b5f813bd4a31bfdc837a20203a15
2607,c2d60dfc781a4e0ba7b54c6e3e8243b6,f1707a65f3b449fd8c03996f95cb4c73
2608,fb9ac12fa8054ac9b7df135e02a22ec0,2231428f463849f0860da5f0e9a41c7c
2609,51cc69fbc0694b4497e5db32d1491b21,db72ee73803d4f06b0ff85fc6c9b94c3
2610,a5c3f0f084c448a4aa23140dee04f7eb,50e2e187e7c64aed8c0735861c67ee54
2611,b1441b3e53f5464d9cd83c254ba18359,7eb003ed23ec4afe8f56c66ef5eeb5b9
2612,afcf3d0fdae84753aa6d4276192e0897,c040f69d616542c68409add7d88dc9f6
2613,b4604c05f23b43ac837ee502ac26c375,dfda4b01eb744f259d110bdefe781b35
2614,7bd78a5abe2b4fce80cbb078a27aaf43,5d81bdceccd244d38dc69596fc2bfece
2615,ead6f75fac1c405189ce61ed27057489,9c329f5f4b7145dda668b28037d3dcc2
2616,c6ab1aa8a01d4f47b06a83f2689dd9c3,0186e0613e4b49aabc58559e73b853c4
2617,996fb8518d8f45abb1991c866175c7cb,eea182ac88df4c7b8a862327aa9e4dcd
2618,291e93d7a1db4432865f683278c88c23,41abde12f99345ca82b0a98e6e88cf6f
2619,4e406758f4084165a9dd29f3ebf94f9c,c851611100f547f6b455c462a40a3603
2620,63afa75bd7f9484aae96e001dde311c5,0f220b147bb44657b404bb88609f14e8
2621,f6cbed4dbadd4755b4b72d4a96306344,27b24310049d423ca12b367796a64dab
2622,bf36682b63d446ecba26863eff6987c9,d8c9c645a9b14b66a3eff0d014ca901b
2623,fc04b49635094bd4a9c942f00f9a163e,a428f191f9a64b0581e75767762862ce
2624,ea1b7a8d4c324be1a16c0a666957dc2b,e0d07afb34a1498493bd92f814e5ac78
2625,de3aeb0fc5ef41c69d2c06fdf9c5c3cf,9f3617e084604f88a58254cc5620fbec
2626,5f624c2a29aa47ecb0e092ce42f0ddfd,c692878e00a848c2aa570f02fed15676
2627,49d32da9cd6b4a3fb807c5a08764a6e9,f27d1e1fd2374f3e911a1061182d247a
2628,317d6f1167cb464abe05555ada564281,4522e4b5b2754e8387c06a09bba0e2c0
2629,081be0acb1bb43b783f4d4c506efc6c9,605698d1170344229e4cfe8bb9e23384
2630,4db6b13cc6ca46abbd5040e9c087d62f,3850618aa0d54248aa044be45dc8f96b
2631,05b53eef740945628e72ed3ddf25dbac,e42168cc6d764dd890b5393be8db1832
2632,fc8130dc55944b0ba129ea30d5f8b71b,ba26c3fdec534c4ea36ca09476249813
2633,7a5079ecfc46408ba39b1939bc3eb551,305edd9977f44deda06c53922e8f8840
2634,0b292339963b4c5ca0649ecc8ee5b4b0,02167adeda4a4cf98f6abf889cc4fe44
2635,590705afc54543f69f0415622a978d78,045bbf29c7c444c2be456b9c6c60e671
2636,d2eadeea7bc045c593909f616b119138,c8dd8418205447fe9da3ae21c1564867
2637,f512c51b04634510b490028c907fa711,15567ca494874dbebdeaddb4fa584edc
2638,7f17ee01945a4f409ff3c398a531f59d,6ab5897e35f844bdb69c84f58bfa3998
2639,b352357aada64fb3906b93a7883d97b3,c048765a86304f5b97e619602a356a68
2640,a14f192abb864a1ebc6eb65b9e40f346,49ae39bd3e794e89909e6da671efb383
2641,a3da16b4f6cf45829d525c0f1c0af406,fdf5c13dcd704c3baf15b0c0cc745722
2642,351e88eb867c41e486df7e0dd3376818,37172c625f9748f4aa8301ad417296c0
2643,aa3e51f959f3440dbd2490b9e11a14fc,21f9de0310a64c00b0051ee381ad48f2
2644,d4044c94e2874c1d88bd0e437ed4c856,6dfdabc7366a4f8f96a34dd9456777ae
2645,122834655272456892e42b0a52b44a5c,8ed2d6be2eb344848f8767ceec4c9d3a
2646,3b6c4b9625414c9384b09eedeb66f542,4af275028ecb4a14955c9d8a614fd52d
2647,ddff84b973d44059a9bb4c1ebdea98e4,c6034404c6704de29aa08a1ca410ce87
2648,a4296a12642e43ebaa4d4aa4bc42f889,b670acdf6238450a8664e93913d814af
2649,ea8280b4487b43e6a2139a7191231706,2c28ffed0bf44211afa08d46e488a97e
2650,03fd4635f78f41a9876653dcca0e2d27,a5ce6b7d6a254f598abbcefcd4f2e77c
2651,2d6f7db5f0c541e8a097c8cfd9e4b093,98fdca14912a4fc2aa4475a18af1b7e6
2652,0366abf711754fac9f891549d7027eda,5ee3a5a6a93f4e42a95f1c4a07a1ae80
2653,a714ef64283c4c28840443b1ad508468,ad51c7c7b61c413dada486e60f5fa767
2654,1fadc1ed7b3345e4981c1c26dd920fd3,65ffdfae3c254943b064322258207fa2
2655,441296e98e394b38bff9b7178d14c484,2b4a3bd0b87b4782b1adf5309fca91ad
2656,4083110a3c8b469bb53926d444899df9,d3590f09b76c4673993684fdbf2fe89f
2657,fc55a326f1da4a6b84675d051c3b86cd,e06c6b12e60d4fba9f91608259813d82
2658,0a12a49fb95345638d450b0d7804f5c7,741da4ae4943451d83165e76e8e9c046
2659,6d216cdeca6e4e1eafef41c15d172d71,7207dd067d914253872273d0acfe7977
2660,b7f08e41dd2946f7b1843dd7acd2d954,6b62565bd0db465689f88a85fcb7e91c
2661,b8d584c35f5e474fbdfc610d15f2cb7c,e824dedac3024a619c4c6fae3728b348
2662,00f7ca9308cf4aa4b69c5678828ac982,308cc28019ef4ccd8dd967145a7290d7
2663,be32060ed7fe4f02aac9ef7c3976ee33,4394cdff49b84b26b4ae1a3d37ea26f6
2664,c8a385a99d69448ebd44773019733a4f,fe39769137734f88919d6703fd3bc09f
2665,caeaf1eb218040659f3e8c8eb2357110,7553aecd26b44e0f9b813662a7370577
2666,95412ecd786645f8a7f7eeb0d192e99e,076efa85612b419d9bf625739c655525
2667,a31f8dd7f1a34aca9a01540ce6b3f142,13f56d79405545a69a5e797d14ad9f56
2668,b824d0c5ea064b5d87edeaf2995aa25b,08360c33061047e08a662b2837d171c8
2669,7fe1a7aade81418ab2ba43fa5070c333,34a7138e6a1d48d39a8c0fc51a6ca481
2670,e158c1d96c5c4c9eb828bbfedac76fab,b6e7ec26a8a24ddbbce65c235f40a73c
2671,1f8b9e15d0ed43c68fd2a28bea6990fa,283382dc8926406eb38b8422861b6b40
2672,5dda204886b14ce3b1b9cab116da6025,345f933f878b4b7eae019879055c1ce6
2673,2ec3744cf96140aa8c5e71cad50f32b5,112a07e87a40471a8a5871ff37b41a01
2674,41b4bd9988cb40b78b9fabbb85b97a85,2f6d4e13f2ba4185874e2fffb19ffe51
2675,e230a1c895f1462dbb1a914253cb9d09,360c02b2d87c48cc8ab4a3e47cbe21ea
2676,788f26b7265742498a982d0652e70996,6e76f1f153f644c79a8196f0b8dbe622
2677,b480f214f3d14b18aa9f93665a9acd8f,375608c90fed4e4280a23f7417d2d892
2678,ec4ca8b865984ae99c1b45a3c1e07557,4c2e605670df45ab965d1c4dbf872c47
2679,b9055645e4b74d9b9debed2d920bdafc,b0d0485b37944cf9b41cc5ca6dc71eed
2680,9a62b932bb814da39e8101fe94756e11,330cef0fbaf347db988f03c5fb08e6d6
2681,44e1d6588e4f4e3db9f736083ede461d,4558c4a8c7b240839f0e69bb7f975cd9
2682,de229eb4bc464e1ba87e0f7cbd5d47b4,1e75e541d5144c3f914e1239fb7681d8
2683,6fa6d93bed7e43a9a79f8afc7101e9e1,d924d21faed046cabd6c7e4bc1e909d5
2684,d7c1950c230e4bf98743b2181c3b34ae,c236168b8e7e4d49b19598da09878910
2685,5bdabeaab4f04221a0b0498b5c5d7177,432a022d697947c6afff73b389631844
2686,53e1dfe9baec415fb75b60110e14bfe9,37569d83f5584a86afc720cdf4dfef1b
2687,a1341f91b9444d8a8bfd35be942457e7,8e8a146f21c34618a68c92c7f5e22775
2688,a9b42a2a7c1a413680043476b291591c,f18532dcbaff4342a9ea9f3ed374fb5e
2689,769bd2fe476d47f2abcfb43441881e5a,f89f7ebff517445db1cb856f86e0e61b
2690,3b09a085a52b45fca9d14ac4480f1e1e,095495fc392e4861ac40556ee5590d42
2691,c73c596763ab47f0b91c82b207d79ebd,7ca701c89873434c9e393e6598966ca5
2692,06b718f986194dfc844b075fc4b5f4dd,d07c08b7ac23452da8af55c61526604a
2693,e46c9ded1f154587a6d5bae65281d68e,21ffedbb09b44eb88f30ad445b7d35eb
2694,ee86b0c2ee434a70b6e4d0856980da8f,0da05472ee774ec986d8cbca88ed643f
2695,5826ae43d6174318955d0a1a160ecd93,b7bf44b9fd024801ae54d135bf678aec
2696,75f2c454eb474f9db1cd81e00a2123f7,855514766718475683ea71c793c01308
2697,9151577a75c94a549321c2c09bcb43ae,18d47b8d420a42d4a1f9afb20b2dc471
2698,e0b594e093384ea5838895c7c3c9950d,9e080838fc834edda33c128bed8ac9e2
2699,2f7c74b61c7647b8b31bf12003539045,e2e8903446e44194ac0a28944eb11c09
2700,bfa5ce9602904f49b0c6094b2bbb81c5,012462e8e3af414cbea284247d271129
2701,2642267cca824a8aa5391e0a0224a9b6,c0057c5b6f4042dba7730ace31eead57
2702,ba0466d57b0e46d387914386d5e74a27,05c27169da304d70b485ebbb4a32731d
2703,74b3c2a27af7422ebcf3676fbe37c5cd,8445294d4a0f4359b324ec5723495129
2704,dc11c5a7b24043cf85d7b0d29e9ee5e3,2f06c7a1132e4dd781a944049b632808
2705,7c42b9fbc53149f5a2a9e868844102d0,4bf6b81f944a43789d3c8785cdf7e9a0
2706,b235f39f70394ebc90997e8f0de91945,3c6908b4450d4e0ab5f882c3727072ed
2707,525b5627de5d466eb01897200a8c6458,ed96a2d2c4fc4828970426dfaea3d427
2708,9a44bfa8c6c749d681abeaae2aa853bb,7a525e40c41145adb29098ea8120c207
2709,2d2c8fa0bb404626b37b00a85a7f59fb,7e2556cae5824760b388b3a97f5149ec
2710,2b8592de9a3347019b4623a7f26ac30c,c1760694638a48149424c64b2b17003b
2711,429d35c6cd694af989e976348201f6c4,c853f294f0e14fdcaa7a099146296f24
2712,6176cda7f1d148f2974f362ea861f118,7782ef31152b4941b6d2666413bb2b2b
