,id_codigo,nombre_codigo,articulo,estado_codigo,detalle_codigo,id_base_legal
2403,c00d6157224d4813855e0ba934c8341b,Código del Trabajo,66,Inactivo,oPkA71ZOOADYsruVHx98,2ff2953c6ce045439643b71d9e20dae1
2404,2017304296804dafb42cfdec626b12cc,Código del Trabajo,10,Activo,UE68QBrx0HpJPxxmt3Ol,347d9432bc444b9fa50d012ca7179828
2405,56a1d85ddcd848d5b37f2ff74580a206,Código del Trabajo,18,Inactivo,ZyANn4v9ui2k49JMMqza,bacd64277b8c4b869170961f04e4c9f7
2406,761864f1196b46268812334e6cd2d05f,Código Cívil,96,Inactivo,5xXxvvuSzEnjRH4Vemxd,c71d15664537402d8c7da661959b8172
2407,7aed0b3293e34570a1a0c030f362ad29,Código del Trabajo,06,Activo,nygA0cs1nB7fx0oxsRB6,f807e4e6f13c428697e0f9fa7f6dc35c
2408,86dd9901a3fe48a0803cc60cad2d3579,Código de Comercio,68,Activo,oqjFC5XIOtHuTuVDa4Ot,81e6b4ad06f04ce28eb44bbffa352523
2409,2a0c18ef50904d218f2d5b8feea53c66,Código del Trabajo,64,Activo,wiOwOYE7B1sn5FySj4rY,18e3ef6228db4c3f9d2428de1a0633a8
2410,50d469dea8e148e88a4bbf094e445a3a,Código del Trabajo,57,Inactivo,4j3kMhxSOIaTCNjaOA15,0331fc5e7a3d4ce28cd62b013d580ce3
2411,e7b50a62f60742fc90f2b7119ed3a996,Código del Trabajo,55,Activo,HBD9SJ5CWrUOnAEi1G1L,c25de3268ea3420aa8dc514d477eb681
2412,25c1fc461cd247679f210e9be5c8bd9c,Código del Trabajo,60,Activo,gZMESvy5Jmgt8L2rEX7z,e1565f1d9631430bbdb4a043120bbc7f
2413,7a0f9bbf31c348c7b46ae91950423ab6,Código del Trabajo,22,Activo,ZcwoigkPFNcerJuLWiu8,b349ccfdfef144acb610631d62cf1431
2414,694e6370f90b4fac95f37c5ae242219f,Código Cívil,15,Activo,2shUl43C4LG8eYPKafEe,6af126a1971246b2b079dcc293a5afd0
2415,a0fa9bf8e2d54ef983b5feafc36255e4,Código del Trabajo,36,Inactivo,hEFG5DrMJXRk5I7yulgy,875824ed21364824a8f0e2706465e9b9
2416,55416a7d9e644a5c82a27811897732a4,Código del Trabajo,71,Activo,rwNJF5j0trFAgogThTwy,ab62ffc6ad4e4e79a537154f5ad0246a
2417,7cf111e1636044d1b680367f00547a27,Código del Trabajo,21,Activo,8OdJhWp9AlomnlyxkNAO,6694dbddd7b741b7a765400f93ed5713
2418,17aa6c01f38a44679555a447962fee3f,Código del Trabajo,92,Activo,JFe2X1xxt3T06xdkn5Kf,8c7003626d1648f9a6229c89a2a8d1bf
2419,a5936c94a62944edb2813568c0d4318f,Código Cívil,15,Activo,vhRUkS375yYtnnaXGxXR,c6cb35278b834657a68309e446f7e49f
2420,e831ef316981403cae14c13a4015b4e3,Código Orgánico Integral,96,Activo,3wfiOGyk8oKYdIwtGzlb,e64fc1d59c804fef99f77ece514d6ed7
2421,ab09f4ae680d418188c4dcb3d533a14b,Código del Trabajo,71,Activo,s3UL2lffwslmP9s2ECcA,388d81d096324d758f022fe3222c3df8
2422,b66ef6846e3a4916b76379f6a40630f3,Código del Trabajo,15,Activo,lrObmbTElNKqv9m5lqz1,563074e325834ffab9276da28ad80469
2423,2891fb50459349eb8e13b400d3efda79,Código del Trabajo,16,Activo,HG9Pk2VjZnysAGZsZXcZ,324647d98b374adca3c4429fbf574355
2424,83df2fa71a15402992f575003e24cf9d,Código Cívil,49,Inactivo,Qorg3lHzYr9B9jinRVwQ,f0d0b470462649039376f291885f8ba6
2425,3ca406242cfe42778d67a134feb52ce9,Código del Trabajo,57,Inactivo,a0z1Gw2vEXradt02gkQU,7b135a1ced2c4969b9257a90c2355171
2426,ff3abad6b01445659ca4c6b1adc4d75f,Código Cívil,64,Activo,DbRkRvV6zUWYpeCyd3DJ,7994e1a89b0a43a1a9284ca505656270
2427,ceb0afdf909d4fe39b30eb25733566c4,Código del Trabajo,47,Inactivo,k3y9JA0kDUL0IuLjxf4A,00a0c787603a480caf29521d44bcc4f8
2428,dac3abde78a74f109bf0d28681f2bc5c,Código del Trabajo,44,Activo,QDZO1BQc7DYdybqDtEOo,6e1abc95b44d4ab8b2a112f193246bfd
2429,262a05efa84e423cb8dff4c384196a07,Código del Trabajo,82,Activo,Nex77LE7pb8i2gmy55Z4,0df291cbefee47cb9e520742a7e31940
2430,6034e40c6a9d4512a87e830f3dfb5e28,Código Orgánico Integral,68,Activo,IjDasqXGlEffZ6iXXL5A,0ce4267a05d04a40ac4b73308c6de8e9
2431,d6878bb34d2645cb8ca7ccd579417934,Código de Comercio,77,Activo,lucOHoC0CDK9VRtXOoKs,4ed905237fb642ffb091df80620883ff
2432,f300638cf3f8456bb1012ebb6c5b5f1b,Código Orgánico Integral,66,Activo,X2ObP7UacRYcKvksIlFm,1400d595d8b5400595407767378873bc
2433,ed7516d66f814bf1a30e04660d9f6e3d,Código del Trabajo,35,Activo,MifsEymwzmesClAoBVt1,8995f32389b740feadb515182e7a28e2
2434,16797b48bdb74bb08dcc8d9be2d74036,Código de Comercio,95,Activo,vjK75KGUuODxO1l0M9gP,73c0b446c3454b17bc058634bd1bf5c8
2435,fda9d6c95e75431da586b754b4ac4b4c,Código Orgánico Integral,50,Activo,rXfElxuQpZ61chWwvsd2,bf8f9692cee04d7ea14505ebdbeed52f
2436,0abc725205564a6fbb4e0b492a8d1a41,Código Orgánico Integral,41,Activo,d7yaHPk3wFekdJ1ZmMDx,c657d43d9acf45d0b0925757cee284a1
2437,34468e16be904857abdca2989dfee4e4,Código de Comercio,75,Activo,w7jrA2JWcJeTCcDjT5AP,15d296d82d3c4a8a80c9391186e96cdb
2438,e585d10f692e4a949cd864263b31bbe7,Código del Trabajo,14,Inactivo,PqsZBL8WBUMny9gEaihd,0e38fe9e8be1414aae1db0cc2db61c16
2439,bf45d0c703d040889c41159273230cda,Código del Trabajo,08,Inactivo,WPM2UeTM0c4ANiWBKANC,f5745e14dd30498f89f49521cd7c69ab
2440,6c246d4b13024235a524748035fcd44a,Código del Trabajo,99,Activo,JMxVGxMCGYD6J5FeZ2jx,f5172385439c4f99862342374f5cb9ec
2441,b5db0066377d41e695235ad656b009c9,Código Orgánico Integral,56,Activo,lZgfD0uCTkdKHrstb6uv,31782008858d400e87736dee5d2aa21b
2442,68e6de3a4d9c40729cf23d42367e0a06,Código del Trabajo,66,Activo,1FkAUegEEDHKuliZ5cRT,67530cb8e4f449499b2d843781de8c88
2443,632c049f9b8a4937b6cbda7336648a0d,Código del Trabajo,64,Inactivo,3Lsd9ddUzGdxafG2NoKk,5b32e38e2d6442bcb4925c51634056e8
2444,c2b4081f8570402085fa4dea9510412f,Código del Trabajo,44,Activo,qN5X4kPj0PxxVIPjcnPF,1b6931488aef4915a1293e3e63d3292e
2445,e25613db6cbc4b91913d9f2881ca06da,Código Cívil,23,Activo,LKAWvKTeepg0FRCzXhaT,f88f4299b59d4bd288462077c7a459ef
2446,5e687c96f9d44ab6ba9a547415365213,Código Orgánico Integral,12,Activo,sIGwazRMOoyUYlhSSUyo,5e33277e571041458f787d0c635afd62
2447,f4d7d68c3f454eb79364daac97a1911c,Código del Trabajo,92,Activo,Z2rjpnwTVrKeEDzCHdQ7,ff058baccd0a4175a0e987255c007fc6
2448,cef825915b604158873cc236d6b77884,Código del Trabajo,36,Activo,Jk2ZJQEDlcmA5Vq1hQzk,0dd8daf4fdd54f5fbc56f9b06ee182ed
2449,2fe9fd81ac4648259fca5371c25d16b0,Código del Trabajo,73,Activo,vwxWZBNikRtn9WwF7F24,3685dfdcdce44794b3a0c1503b061739
2450,954b8b465ff44d419fb04aa0c106cb99,Código Cívil,69,Activo,Zxw3KiX4Sxfy8NKRcZOm,4d89442f949d4587aa66a255e16a7458
2451,25693df8fa7242de82b7939c993c392e,Código del Trabajo,88,Activo,RTMr8luf8wnkYtUHa8z0,6b5417d8b11f4afaba90cf186432d257
2452,abcf861232f74d7d994392d2182d4e6c,Código de Comercio,83,Activo,MLlOAZbkzN2A3S63vRic,b0a83b2c6068406aab1445be7b59ed40
2453,7ca69178151449afbe4cc4085569f878,Código del Trabajo,11,Activo,L7dOhOBkxS2KUhang0cY,312fa33e039d48de99579f55c42b77a1
2454,c630d5570a1a44a9a7489921c31eb743,Código del Trabajo,18,Activo,H0S3ohiN6x3A6vKZNiv6,c37a114f86e4412e909ed3f448c29601
2455,020e586e7374453db2d53054620ce640,Código del Trabajo,94,Inactivo,QgCDro7X8f1MMJz0SzTp,074c61d32d4f4fd29ee9272674837d94
2456,e66e50aa3aef4ea99e9c64bc8489ce02,Código del Trabajo,22,Activo,iYR8mv8nURI8ldJDyFlr,864f042cd1214da78eea7cd7f743a2df
2457,4e01754e6e994ca592785bcef90fbb49,Código del Trabajo,07,Activo,A1TaFIdHiTe6vPl9mcKN,be501a510cbe4f5ab36fb0769becf543
2458,400bb818bdc1437d8b077a386712e4ad,Código del Trabajo,50,Activo,HP31Bu1VCBmvH2TEnTlt,8af02f01a6254e3daaa171364efc43bb
2459,937c4cfa61b048ac9ec92bee93fa2c65,Código Cívil,16,Activo,Hmo6h85GjgvuU0M4yfbf,a085dfa7d7d34853b6a2e8e55586b33c
2460,e322b5ec415a4bc6b77a2ecb10544347,Código del Trabajo,38,Activo,mHsBkFsjKPPhWS4mYRbf,f7f8e350182f4b739e7ee8b639428fa1
2461,087195456d28462c8dad840924c5c8fa,Código del Trabajo,56,Activo,8EKdK7Pfrk8Bd52vcJ6G,91ad9841df2943168cbc4f8e9870bfde
2462,d5ad49f8b3c2489c86b6af85b49af4d9,Código Orgánico Integral,92,Activo,QOzyhoF3Ddu0uIdhm5qQ,44ffd663656e46cf8f89b65408a9bd31
2463,78094491205c4c1580f329d170aa6a92,Código de Comercio,76,Activo,tchLr7Zf9VfiRKX0ZNdv,01c1215406304e519e4571f2909995e8
2464,995ec00f3170433ebc826cdadf608870,Código del Trabajo,30,Activo,nxLWR7oFsqEkx5ci6DSy,dab92e1f8350488e8880d4b2fe4a3485
2465,1c25137c08fe4576bdd4bdc1f965c596,Código del Trabajo,91,Activo,RKuFgNSQTI1I3h2oA5j0,b9325d71a5694064b91603a2e2195d0b
2466,818a6897498d452faacff8bfee2aa18c,Código del Trabajo,38,Activo,AXPN1QlHz9GLVw6Z6XT1,64c95ccfb583424abae43eecfa71373e
2467,8f6f897a088f45dcb4c530695a832cec,Código del Trabajo,51,Activo,KJrGbeIAeqpHjVqUUJw5,7129e9f803464c229049b3be0b3ef751
2468,bc9ae1ce642143d694b8c52bfbfded87,Código del Trabajo,97,Activo,BukEvZ9FMEaxcatYvA3Q,30feac9600624a9482b5b9652f2624f3
2469,1f04761bc46a462291c0e4e23a530da0,Código del Trabajo,51,Activo,ft24cOGOAxfvOxKog17J,655c72036c13490cb131a411435c18d8
2470,2b96f84369fd4282b3e37838b320004a,Código Cívil,13,Activo,iQqPg6JAltvi3MOGIlX2,b9acec08943d4a6ead14669c8b7a4e0b
2471,dbc358dadcb74c57a42b2bd3059fa57a,Código del Trabajo,11,Inactivo,Z3G57Nny3wCLRsLeNgph,abcdf3e829684697939a7a0c103ee6a3
2472,b0f3bbbf04874aedb990ae9c8c68e5e7,Código del Trabajo,70,Inactivo,P4aRBc1u315BmDZ622j7,088d50eabdd74da7963f8c5738882005
2473,9561235520f14faaa82d952cf8c93c72,Código Cívil,54,Activo,NaNoOnl3KuRd6GvlFn2R,295d2f6491fc40269857bd8e102125af
2474,df763c5f3a724ac88e3a031243dc8604,Código Cívil,72,Activo,sUP8dN19l9wIplhCw3YG,19102921ee924fca91ef563a1937ed21
2475,57ecfbbc6b0e4cc0b8d1b4a804cdce1d,Código Cívil,34,Activo,hVCjP3aAIXvCWYxpKr1Q,23f8ad852f894903b3abe5b78f122cf1
2476,30b9bd8a18db47e289174a3c07b45eb5,Código del Trabajo,28,Activo,XKqx7EWJ1Eud5EdOcYkM,98f8250476bf467a926384f52a3cf598
2477,7794f928e02540b4907b8b8f98c0be98,Código del Trabajo,86,Activo,8wTapHqcz3itJrNz19pD,281679cf97f94658b0aa583730d4a11c
2478,d997589fcf714f558c10cd93db4da0d9,Código del Trabajo,03,Inactivo,A3ttQT3Le46Qu4LJ1sYU,796ba499657b4b1c871985fa2f50e3a3
2479,0124f70e03834801a6ed2dd2abc09570,Código de Comercio,96,Inactivo,UCwpqh0f5Pn9Q218LIcF,653e1c63d7464e22bc134979b00e5480
2480,9f38c015aede4b4fb6bebb1cc6bcafc7,Código del Trabajo,68,Activo,lJAzIk57JzeEu3Jvvo19,74f0312bccf34d10ba99b09d380f3d74
2481,5a1970acebf641078f0f2043b898a4a1,Código del Trabajo,43,Activo,FJUsB93kIp3uevKRX7Ow,15336102697f4f549d04b15f66844c17
2482,a83abf540b1a4f9cbb494e05b51a9f8a,Código del Trabajo,44,Activo,56ONlFz13NhqSgQ4JCzI,8027ff4e9b13431484a675b2eeccd634
2483,e87d309582504e2ca2dfeebfc2e599b8,Código del Trabajo,89,Activo,EYbhhUFD6rGICwTWUTYE,acaef6ee1d07477dbeb1972b57a2ec86
2484,5eff4584e7914d16bb6dc8e5e240b4ec,Código del Trabajo,64,Activo,6p7QEIP19UgsL8vTDe4c,0c251e622b4242df94152c66c8e51c9e
2485,81d84526734645b6953244f80b2bb510,Código del Trabajo,33,Activo,5tPSCjwGVN5HgYWQPsKS,9978b2308e224b6c8610c695961f4df9
2486,852fcc9f1abd4de18a98fec918f5b1d2,Código Cívil,45,Activo,234UOvQJ39P7ZsiUX368,a6d37eb3932c440da292dd27eaa915d6
2487,a1631b612ca8496aaf5dc767307e74a3,Código del Trabajo,89,Activo,HBifrndnUlSpAbBcjMJe,ceea77fabcbb44dab61e320cd897d9a0
2488,35afa448763340bea323319befda91c0,Código del Trabajo,10,Activo,SNkHZn6tadWTXlhZmhyT,799abf7ba0d140d79b6aa51e53386f11
2489,879658df649e460db8154844ae3a7280,Código Orgánico Integral,91,Inactivo,tcLUoBt76X0VmSCSiJ2W,32cfe82ab80849058830783059193a49
2490,efbd8ef4cac142849afd8583dfab1d28,Código del Trabajo,29,Activo,erMz6YjFFYDrSTVmDDG6,e037043bafaa468da1fef55afa5eb8f1
2491,d71d39c0942140739ed5c44c170cf4c9,Código Orgánico Integral,63,Activo,4yoXKkpHZfOeQnIUKaYp,870e16ffbefa4da0ae498270116a523b
2492,1964973956c048ed8b91d9f7af594d6c,Código del Trabajo,47,Inactivo,KNjzG3A4yEBpGyVlobYh,c9f7340bd8a0482ba56682e8cf3208da
2493,9ece34f5e20b42ecb6255c212212d0bd,Código del Trabajo,52,Inactivo,VbgKU9CsLkEyM84N89gI,37e35905bd544959b3a8e121472ddaff
2494,193aa1695d1a42dab13726c559b7f9a8,Código Cívil,22,Activo,2gGuyyJrHcMsGZHanFjk,11691d3e4e1d494c9af8a0cc36c24eb4
2495,559ef1df7bc54d9c8d7b99f6674768b1,Código de Comercio,98,Activo,J4WnKShOy0UWEjr35aaS,3887ae47ff7d46ee8b98fbe5c8c7f148
2496,e3dac1a599ba4bd2b5856f2b48b56fdf,Código del Trabajo,67,Activo,xGV1GFmtqaMSAotAWCKs,376591d638f64b948765bbb10b372a7b
2497,863aaab3108b4b4a80eaaac88aaefc32,Código del Trabajo,01,Activo,0ev3ZecIvqSrwqTxCDvd,86fca8c2f0414c04a043d8dd0edd8404
2498,56f34b6e30324a789ba41e1a3bfa0786,Código del Trabajo,28,Activo,BL0XVKc9deMFF66yU06f,f2d9ac0e031c4ea3b35e9b67f87c08d1
2499,48e0c31766b04ecdbc588901a9bcd6f2,Código de Comercio,80,Activo,n7W56pKtIu40uG4YGji3,b0fc62bbcb9b4171b0ba37a42224b1e7
2500,e782b4abbfea4527853e264f422ceea5,Código del Trabajo,37,Activo,zC4QrQfduWIFjqZ5LvHq,706dc428f9cc4cfd981d3ab5ca6d233d
2501,5411ec75891f40eda080bcdd5ba184fb,Código del Trabajo,14,Activo,2yM7FSUKveUjxZwSUiUn,8cf7f85ad6c14fd5b9c55a88728d4144
2502,8cc4123e48934b5394dec45ba5c847b7,Código Cívil,77,Inactivo,4exc2QCQPDRsTwTNlQeQ,69f3c0997b65499b85591145d8658f1f
2503,c45f2c97454b43288b9cd06f7a2a4fa9,Código del Trabajo,57,Activo,6DHLCIbHcgHYnkjgkNe2,e8af3ae9b8ba4c4c8cb5f41c06826c23
2504,032c727fed934d80b1dcfa63ee5900b6,Código Cívil,52,Activo,qlDgEGvxsApKc1LKTeul,af348dbdd3e844618a9f975248844a02
2505,a51058738a2d4bbe801d630ae92f279a,Código del Trabajo,70,Activo,JQpCeTU1KWF3cBRLvTh3,84812a1f05e9416681fe18e0362ec55b
2506,365497ced6f143dab3379280c197a47a,Código Orgánico Integral,12,Activo,mDbozwsfxNcnKdZzqvTo,d1af56f1d41d46ae97f31178a4ab80bd
2507,1b8262de601d4783a313628b169992f0,Código Cívil,23,Activo,2V4KwiSUUodAbi4c9Ibs,3a4fb4b3acee4416be86bdaff965903d
2508,eb9dfb51be3246e7b2f3f9f5a95ca20c,Código del Trabajo,99,Inactivo,WUd7PQiBXekUsfHvgJOG,480582a32607481499e1ca68d4c9b907
2509,a8b2c2f159144e5cb3a0826b0b4c57d9,Código del Trabajo,14,Activo,JbgtQ6tAFs6K5cISHuP0,dc9f84f161d4453dbbf6575177c8ced6
2510,cbaf9ca2b6364f4aa57809b13cc385e6,Código del Trabajo,71,Activo,kx0vzwPIoZr24OTOumt6,0654dee760e647b994f3fe6df42e5647
2511,5f715eac5dbb4fada8c5f427eae133b0,Código Cívil,23,Activo,1CgIOBFkGJReElM5UnF6,faae73fe0cea4084992976d4204d4059
2512,b19bef4f9626437e9503e10ef7f10817,Código del Trabajo,07,Activo,elHwBT1ei1sFvYiMKmS3,f4fd3cc4697c4687b18ff4c505dea6fd
2513,98739f3f4c6e46d5ac345be3330d0be9,Código del Trabajo,29,Activo,cl170Zh5i5YIkhFTptMc,87aa85e13105404187a61a93da47a5db
2514,17c5b0022ea84ddbbb4982cd822427f2,Código Cívil,49,Activo,rK72P1t7nWTLUGQ5aavV,603e85c5c01e4e51bb2618073ebe6764
2515,39a7b4da709947f0a5b3a9d5918059a4,Código del Trabajo,61,Activo,XG9FR1zQyIEZgWyo0k4k,6821afb206684e0e9545d6b0fded37f0
2516,65c81864b1d84c0aa837d5beca37b80a,Código Cívil,00,Activo,xggLQjRyBCPKyrZoEwol,281c8163a8034a639bcd4f29a5fa5594
2517,e8a3f40478a243b5bd4b880d7bc6ee9c,Código del Trabajo,26,Activo,bi63hoX54CK7XhQvNUga,ae79f4bb5d1648d98c812af72b3d12e5
2518,5440cae4d67f431580935d4998567551,Código de Comercio,46,Activo,n0Ps7YMsFnwnNBagzurj,9196fd860bd04a98ab76f7e8e6d25e5f
2519,f9ad450d5aba40b88ab91ffb820f365e,Código del Trabajo,37,Activo,Yte4ErVLDr5WhmurzBxw,57cc992bc89a4ff4ac2e0a3ef9758046
2520,cd6abe36bd7f4f2697f6c5dc954a7bf3,Código Orgánico Integral,22,Activo,wOsekHcviljGGmlqBOB4,8a1c771f887249178dab6301b4115eda
2521,8173e6ca024d42919afa6c8470b10d2a,Código Cívil,66,Activo,KFEBujIRTOqBKYXCtpSF,9bb64d66030f41edb7115e4ce5003eff
2522,330b6bd1a44448d09f03170466324d05,Código del Trabajo,86,Activo,hoiXb6DyDdl6Ev1lRPyD,10891b88a6854e9685274c072e2b1863
2523,81cbd28dddbb4680ac5d036bc9d241ff,Código del Trabajo,19,Inactivo,rHdriVpL4sCIuexrWckK,5687d030bcef4fa9b0c33acbf367ea8a
2524,1f00c7c0704c4c81aa481e45afd6c7eb,Código del Trabajo,05,Activo,1CaxmFx0j8IVLEZ8XFGh,7bb5b730db7d49e79350da6bd729f732
2525,379cef17eb384341bc9a5579684d7211,Código del Trabajo,62,Activo,1ZDEecEOfVX9r8stfFFW,42d7bc23adc5459fb6689953a35925e4
2526,1fbbb29693394ea280a55276ef3583c2,Código Orgánico Integral,13,Activo,uVTigszEAKbIPz8K13pf,723048278f414103838a412dc861e730
2527,59e8fc9e54644220b12e23ef4b35524e,Código del Trabajo,70,Activo,kkf68pqIZT61X1f6IGnk,f1b8f6e2b7ba4a5f9ad1393ca7d89060
2528,2a22fb234cd14d72ac1b13927ef90004,Código Orgánico Integral,87,Inactivo,GV5xs13RTifdxEC0A0DH,cd6dbe240cb84ec398c5be48a3223633
2529,906cab10b7f64520b2ce0047180c3027,Código del Trabajo,15,Activo,W0iRRrJ7swjVVDFxTLod,56ba696185f440739ac2b873ee911089
2530,2bf6bc73e19740dea88971214128dcd7,Código Orgánico Integral,29,Activo,e3Bs2mXfpqNkeyA1jNQx,915791fc0f674a5fa3a21765ae0c79f8
2531,271ca058db2d4f0595578e7ef94d7b66,Código Cívil,93,Activo,AAu6JcXUXqLwo6NoVQrz,79d2f160073b460d844822c4995db3b4
2532,1668be1a976c467c9993da9f265366ad,Código Orgánico Integral,20,Activo,DcBFiFoFbVsohPuelIaJ,013d64c5162b4264acf9a497bde79a22
2533,42c064b25fac48e2afca4010e1d29c9e,Código del Trabajo,73,Activo,8xv3OyjSj3WK8iJzyHDn,7697756c4a734e7eb4dbe75d9ab1fb58
2534,4b1a4f3744b3454fa36d31285a59845f,Código del Trabajo,05,Inactivo,6q62Wtu6xHB1yMB2As1q,c48c36877fdb4922ae16488398f6537d
2535,9d9af2c2b56e4a3292bb2ba5f56450b7,Código del Trabajo,85,Activo,Jhs7Odt6Qp8XTbOf6np9,ba8548ddd1074f33adea69d768d1a5a4
2536,41a5b649069448809e0fdfd6295c59a2,Código del Trabajo,50,Activo,HJGMf08NbPF4zXhUFVG7,92e7ed6f13e44b228edd892785d2aa7a
2537,cd5032056d5a4ff79a4d9a156bdb3bd1,Código del Trabajo,93,Activo,VUdKkkBezb3EeJFUvpET,59dfefdace3048edba1c86d4221c88aa
2538,ff0ca364244349aa8587ca98d72105f3,Código del Trabajo,99,Activo,u3oFItiOkATRsFNtWnMy,8dd84cff633a43a8b58c65786851dff3
2539,3654a59e75cf456cbf39cb001721446f,Código Cívil,65,Activo,XMqlGmvPmN5vnom7GIqm,29665aad28454b27ab2f1ee2bd9ccb6f
2540,b806f2ef4fbe4a918ed3868d65613cf9,Código del Trabajo,97,Activo,bmwXy1V8yTyUNxb3maTq,9bd7b7bb07ca4659a051b18ed454e689
2541,90ca37f41dd94432b4230633c320d564,Código del Trabajo,10,Activo,ZT87NLI509gs0fnX8x6l,5f430bd6015f4cc1851045a2e384c09d
2542,7c8264197ac549e8819e7cef4215bdc7,Código Cívil,08,Activo,Tr7ca53f8CJqTZKv4Qev,bc68f6ac93c9438c85a7b99f62c42ae0
2543,ce3b414e91514dc49f8310f23a3dabc6,Código del Trabajo,60,Activo,cmvsRNQLA1ltCNSkHDQK,fa8272db3c26470f93d47b4281dee825
2544,5738252376bf4f09be8343b4facb0957,Código del Trabajo,89,Activo,ekeEObpOizfsBF6mHx7p,c52ced0d9ff04cea9e00e3c1359f02e0
2545,d463cc0779a340e8b40108f9d81fbbc6,Código de Comercio,11,Inactivo,BEywEXUzRLaQaW1ud88y,b831be6cc7fd417fa740639b4b055d75
2546,4ce8675518064d378af4cd77854223fa,Código de Comercio,71,Inactivo,muH62TU1G2BLJNcVvRS3,4642754747424cc9a2ab96b894d92fe9
2547,9e514edc9cc74ec29d817dd94e5aea31,Código del Trabajo,18,Activo,lq8GzQdcXnecayaUfvpq,5e0189d89dec45de9bc9cdb2b36a2fc7
2548,3887c723d674400c98da77628ca79814,Código del Trabajo,38,Activo,eC6Pk3DGljaklgYbEcDM,a7b7f0edd8084ae5a1dc01c30d5db722
2549,9fdaf9294eb24fa6b211e4258c864f33,Código del Trabajo,43,Inactivo,iI3ER1DEpUn7FAxqxFpm,5c088db1a20d42568425fb2a692ee1a9
2550,4858264c5a9743c4b7354c93044f0145,Código del Trabajo,71,Inactivo,5wI8as65QeSd7UatraSJ,51417a05b5fd42fbb3a86eea79cd76b1
2551,1abb7331a67743579ee91307552574c8,Código del Trabajo,96,Inactivo,G1ppEf8Kj6SqjkWqT9km,979deb7322c14dc9a671b50fd5593582
2552,da22669c835646e7a4982263d4212b55,Código del Trabajo,87,Activo,voE5MNmTxqUq8M7DLKHE,f99285fb35744933b535149fb68266e0
2553,9cb01032f3e1474987b7352e8d637584,Código del Trabajo,91,Activo,kKRUaobV1FA8Hew44IWq,be3f0f851b0e49ec9b7ec5a0ff20493e
2554,01b07eac94d44e5ea3428a0406ba1451,Código del Trabajo,91,Activo,OXXYKjzrNKHQAVrijVEO,44dba053c0444c51a6848e298e79d756
2555,27f5dad073f84b428f431ca87c456cb4,Código del Trabajo,80,Activo,6WBFP3rrULDnBz7W0U4m,d75db1374a494745843c97608c91187c
2556,2818e842af7949519ed9e74462cb9775,Código del Trabajo,57,Activo,y0jNladrj4G9fSqp5QvR,2fb7b473409c497c916df79f2aa7c8fd
2557,064e274694a6441eac961040b54f3662,Código Orgánico Integral,50,Activo,YowJhUbl0JeGK24sKSWb,7517a191b54d417080d73f977c45b466
2558,67d2af4cc9ca483199072b8d28432913,Código Cívil,43,Activo,TfCsfcSB57YXasKGzG4p,8ed046bcda6b4ca5b9ffd08aa8c54c73
2559,2c9930f2608b46a5b343d7a92c5b9b0b,Código del Trabajo,67,Activo,zNdwrWlM2fsfZxiRu4dy,b6b675b4e6044e44bdb22d8dcc3c72b3
2560,ff458a7faa45425da357afdab531f117,Código del Trabajo,10,Activo,NotoqV9s770OLllXnw1f,2da56c40f01146f994448d13284f17ba
2561,d9698368304149e2addaaf50cc2c626e,Código del Trabajo,89,Inactivo,Ni2TTODFL2cax9F1hXvK,f3814c04cc994ad083b394663d9f04f9
2562,35bbeadec1344531aee6cd4dd226693c,Código Cívil,42,Activo,6jTQDOn2yO210mktXVmN,6144ab90009541439a26dd66de6f7fec
2563,c3024fa3727a4bfbb203c8da2e658350,Código de Comercio,62,Inactivo,O7YpBVS1ym3Kfa2ghOkx,219be7fed25e47f0a6edd297332645a2
2564,7e23448def2f4f25afc389fe324dcf0a,Código Cívil,41,Activo,VICBXDHLoLOmPnjeBNJC,7de879a7cf75495ca6a7abe39349dedc
2565,4e23feff119c4c60b8beb7913856d647,Código del Trabajo,03,Activo,wCGnij3BJLdujjmBr07W,0305e5769309496395dbd881e0d1662c
2566,b1216137da40471fa4f07e20cc03f469,Código del Trabajo,28,Inactivo,xgWjfppuA25O5oVHAsOv,55f17162f42342c19aab47d0db5bda72
2567,b238060b8da8493e85df69b2475c93d5,Código del Trabajo,83,Activo,6g23JPVL8A926sYRYXEx,863358abb78b4ceb9e6c738f41eb2733
2568,e2a4015f16ed4710bcc175015a1f26ee,Código del Trabajo,41,Activo,5vnHdoxYcVVJWo6uNUzG,4cee7815b1934747b82b317e2b876d68
2569,93b93a219fe2404da8301488074caaad,Código del Trabajo,91,Activo,u7aprN2kpqfNoKN19OqH,236c91b677f74ea4aeee95a8eee59882
2570,872efbe7816c400f8b48c56185786a4e,Código Orgánico Integral,45,Activo,0k0Ez2MRDJVZPuRi1ZjJ,7c581a77d76744dcaa7c1e370e6eddb7
2571,dfe5104e7ab34ad6b3a7313feb3ad7c8,Código del Trabajo,24,Activo,Y9nCuj2PtWcVVX2B2uRv,8d3adf46668b4c579b78e9b7550265b0
2572,bafec24ecfd04efba8d7a3209d5cb583,Código del Trabajo,86,Activo,8yNfnTHc2By9ZX4SMzVb,3ac82993232049259b9be6d9beb5b48a
2573,c167c8410c134c089a9ec4cdbd103104,Código del Trabajo,93,Activo,tMj4SjEW8a7ypGvuYqsR,9c3fa4ac85874b3c8e7b50e91629bbd0
